flight_no,flight_id,scheduled_departure,scheduled_arrival,departure_airport,arrival_airport,arrival_city,status,actual_departure,actual_arrival,aircraft_code,seats,book_ref,total_amount,amount,fare_conditions,ticket_no
PG0252,136485,2017-01-27T10:05:00Z,2017-01-27T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-27T10:07:00Z,2017-01-27T11:47:00Z,733,130,90A78B,48800.00,12200.00,Economy,5435171830   
PG0252,136485,2017-01-27T10:05:00Z,2017-01-27T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-27T10:07:00Z,2017-01-27T11:47:00Z,733,130,90A78B,48800.00,12200.00,Economy,5435171831   
PG0252,136485,2017-01-27T10:05:00Z,2017-01-27T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-27T10:07:00Z,2017-01-27T11:47:00Z,733,130,D0CD53,48800.00,12200.00,Economy,5435171832   
PG0252,136485,2017-01-27T10:05:00Z,2017-01-27T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-27T10:07:00Z,2017-01-27T11:47:00Z,733,130,D0CD53,48800.00,12200.00,Economy,5435171833   
PG0252,136485,2017-01-27T10:05:00Z,2017-01-27T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-27T10:07:00Z,2017-01-27T11:47:00Z,733,130,DF4984,25600.00,12200.00,Economy,5435171834   
PG0252,136485,2017-01-27T10:05:00Z,2017-01-27T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-27T10:07:00Z,2017-01-27T11:47:00Z,733,130,AB2A4A,25600.00,13400.00,Economy,5435171835   
PG0252,136485,2017-01-27T10:05:00Z,2017-01-27T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-27T10:07:00Z,2017-01-27T11:47:00Z,733,130,23479C,24400.00,12200.00,Economy,5435171836   
PG0252,136485,2017-01-27T10:05:00Z,2017-01-27T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-27T10:07:00Z,2017-01-27T11:47:00Z,733,130,E48547,73200.00,12200.00,Economy,5435171837   
PG0252,136485,2017-01-27T10:05:00Z,2017-01-27T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-27T10:07:00Z,2017-01-27T11:47:00Z,733,130,E48547,73200.00,12200.00,Economy,5435171838   
PG0252,136485,2017-01-27T10:05:00Z,2017-01-27T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-27T10:07:00Z,2017-01-27T11:47:00Z,733,130,4742D1,48800.00,36600.00,Business,5435171839   
PG0252,136485,2017-01-27T10:05:00Z,2017-01-27T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-27T10:07:00Z,2017-01-27T11:47:00Z,733,130,963C4F,73200.00,12200.00,Economy,5435171840   
PG0252,136485,2017-01-27T10:05:00Z,2017-01-27T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-27T10:07:00Z,2017-01-27T11:47:00Z,733,130,963C4F,73200.00,12200.00,Economy,5435171841   
PG0252,136485,2017-01-27T10:05:00Z,2017-01-27T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-27T10:07:00Z,2017-01-27T11:47:00Z,733,130,60C822,25600.00,12200.00,Economy,5435171842   
PG0252,136485,2017-01-27T10:05:00Z,2017-01-27T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-27T10:07:00Z,2017-01-27T11:47:00Z,733,130,E74BB1,48800.00,36600.00,Business,5435171843   
PG0252,136485,2017-01-27T10:05:00Z,2017-01-27T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-27T10:07:00Z,2017-01-27T11:47:00Z,733,130,E71918,24400.00,12200.00,Economy,5435171844   
PG0252,136131,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,733,130,42C9A6,24400.00,12200.00,Economy,5435171845   
PG0252,136131,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,733,130,F0905C,73200.00,12200.00,Economy,5435171846   
PG0252,136131,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,733,130,F0905C,73200.00,12200.00,Economy,5435171847   
PG0252,136131,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,733,130,5C8795,48800.00,12200.00,Economy,5435171848   
PG0252,136131,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,733,130,5C8795,48800.00,12200.00,Economy,5435171849   
PG0252,136131,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,733,130,18A9F6,24400.00,12200.00,Economy,5435171850   
PG0252,136131,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,733,130,EC65F6,24400.00,12200.00,Economy,5435171851   
PG0252,136131,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,733,130,F4A8A9,97600.00,36600.00,Business,5435171852   
PG0252,136131,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,733,130,F4A8A9,97600.00,12200.00,Economy,5435171853   
PG0252,136131,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,733,130,F4A8A9,97600.00,12200.00,Economy,5435171854   
PG0252,136131,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,733,130,41BE35,24400.00,12200.00,Economy,5435171855   
PG0252,136131,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,733,130,9D0665,73200.00,12200.00,Economy,5435171856   
PG0252,136131,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,733,130,9D0665,73200.00,12200.00,Economy,5435171857   
PG0252,136131,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,733,130,464CF7,24400.00,12200.00,Economy,5435171858   
PG0252,136131,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,733,130,8D806C,73200.00,12200.00,Economy,5435171859   
PG0252,136131,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,733,130,8D806C,73200.00,12200.00,Economy,5435171860   
PG0252,136131,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,733,130,FB770A,48800.00,12200.00,Economy,5435171861   
PG0252,136131,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,733,130,FB770A,48800.00,12200.00,Economy,5435171862   
PG0252,136131,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,733,130,0494E4,24400.00,12200.00,Economy,5435171863   
PG0252,136131,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,733,130,0B72AC,24400.00,12200.00,Economy,5435171864   
PG0252,136131,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,733,130,A85EFC,24400.00,12200.00,Economy,5435171865   
PG0252,136131,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,733,130,7302BC,48800.00,12200.00,Economy,5435171866   
PG0252,136131,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,733,130,71AE9C,24400.00,12200.00,Economy,5435171867   
PG0252,136131,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,733,130,1AEA11,24400.00,12200.00,Economy,5435171868   
PG0252,136131,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,733,130,330376,73200.00,12200.00,Economy,5435171869   
PG0252,136131,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,733,130,330376,73200.00,12200.00,Economy,5435171870   
PG0252,136131,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,733,130,7B3239,24400.00,12200.00,Economy,5435171871   
PG0252,136131,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,733,130,DDBB40,24400.00,12200.00,Economy,5435171872   
PG0252,136178,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,733,130,3E705F,24400.00,12200.00,Economy,5435171873   
PG0252,136178,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,733,130,98E521,24400.00,12200.00,Economy,5435171874   
PG0252,136178,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,733,130,5E9DFA,24400.00,12200.00,Economy,5435171875   
PG0252,136178,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,733,130,1277EA,24400.00,12200.00,Economy,5435171876   
PG0252,136178,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,733,130,23FC65,48800.00,12200.00,Economy,5435171877   
PG0252,136178,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,733,130,23FC65,48800.00,12200.00,Economy,5435171878   
PG0252,136178,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,733,130,7EDAA0,24400.00,12200.00,Economy,5435171879   
PG0252,136178,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,733,130,8A6C95,24400.00,12200.00,Economy,5435171880   
PG0252,136178,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,733,130,87D5C6,24400.00,12200.00,Economy,5435171881   
PG0252,136178,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,733,130,7EEBC2,50000.00,12200.00,Economy,5435171882   
PG0252,136178,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,733,130,7EEBC2,50000.00,12200.00,Economy,5435171883   
PG0252,136178,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,733,130,0368E0,24400.00,12200.00,Economy,5435171884   
PG0252,136178,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,733,130,A87CE6,24400.00,12200.00,Economy,5435171885   
PG0252,136178,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,733,130,F015F2,24400.00,12200.00,Economy,5435171886   
PG0252,136178,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,733,130,D8CC9C,24400.00,12200.00,Economy,5435171887   
PG0252,136178,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,733,130,F4FD72,48800.00,36600.00,Business,5435171888   
PG0252,136178,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,733,130,5BBCD6,48800.00,36600.00,Business,5435171889   
PG0252,136178,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,733,130,E70E54,24400.00,12200.00,Economy,5435171890   
PG0252,136178,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,733,130,C22567,25600.00,13400.00,Economy,5435171891   
PG0252,136178,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,733,130,E5F89D,50000.00,36600.00,Business,5435171892   
PG0252,136178,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,733,130,55D515,24400.00,12200.00,Economy,5435171893   
PG0252,136178,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,733,130,EFB6F9,48800.00,12200.00,Economy,5435171894   
PG0252,136178,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,733,130,EFB6F9,48800.00,12200.00,Economy,5435171895   
PG0252,136178,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,733,130,B84230,48800.00,12200.00,Economy,5435171896   
PG0252,136178,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,733,130,4DA92A,48800.00,36600.00,Business,5435171897   
PG0252,136178,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,733,130,196D31,24400.00,12200.00,Economy,5435171898   
PG0252,136178,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,733,130,569FF5,48800.00,12200.00,Economy,5435171899   
PG0252,136178,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,733,130,569FF5,48800.00,12200.00,Economy,5435171900   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,E0B9C0,73200.00,12200.00,Economy,5435171901   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,E0B9C0,73200.00,12200.00,Economy,5435171902   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,114AD5,24400.00,12200.00,Economy,5435171903   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,E25ED5,24400.00,12200.00,Economy,5435171904   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,122AAA,24400.00,12200.00,Economy,5435171905   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,67432B,24400.00,12200.00,Economy,5435171906   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,BFF1F3,24400.00,12200.00,Economy,5435171907   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,905F5A,24400.00,12200.00,Economy,5435171908   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,6FA37D,24400.00,12200.00,Economy,5435171909   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,CFBA39,24400.00,12200.00,Economy,5435171910   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,854C77,24400.00,12200.00,Economy,5435171911   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,65864A,24400.00,12200.00,Economy,5435171912   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,CB3350,48800.00,12200.00,Economy,5435171913   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,CB3350,48800.00,12200.00,Economy,5435171914   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,20BED9,24400.00,12200.00,Economy,5435171915   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,615737,73200.00,36600.00,Business,5435171916   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,615737,73200.00,12200.00,Economy,5435171917   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,21A34C,24400.00,12200.00,Economy,5435171918   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,4BFD84,25600.00,13400.00,Economy,5435171919   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,2AAFC5,73200.00,36600.00,Business,5435171920   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,2AAFC5,73200.00,12200.00,Economy,5435171921   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,4865CA,24400.00,12200.00,Economy,5435171922   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,FDAB67,24400.00,12200.00,Economy,5435171923   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,211A48,24400.00,12200.00,Economy,5435171924   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,D6FC41,24400.00,12200.00,Economy,5435171925   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,7B4086,73200.00,36600.00,Business,5435171926   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,7B4086,73200.00,12200.00,Economy,5435171927   
PG0252,136181,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,733,130,13E97A,24400.00,12200.00,Economy,5435171928   
PG0252,136181,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,733,130,089CAE,24400.00,12200.00,Economy,5435171929   
PG0252,136181,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,733,130,A6F48B,24400.00,12200.00,Economy,5435171930   
PG0252,136181,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,733,130,9BC75E,24400.00,12200.00,Economy,5435171931   
PG0252,136181,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,733,130,90D601,48800.00,12200.00,Economy,5435171932   
PG0252,136181,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,733,130,90D601,48800.00,12200.00,Economy,5435171933   
PG0252,136181,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,733,130,42BD0E,24400.00,12200.00,Economy,5435171934   
PG0252,136181,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,733,130,243897,48800.00,12200.00,Economy,5435171935   
PG0252,136181,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,733,130,243897,48800.00,12200.00,Economy,5435171936   
PG0252,136181,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,733,130,2233D3,73200.00,12200.00,Economy,5435171937   
PG0252,136181,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,733,130,2233D3,73200.00,12200.00,Economy,5435171938   
PG0252,136181,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,733,130,2233D3,73200.00,12200.00,Economy,5435171939   
PG0252,136181,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,733,130,F258AD,48800.00,36600.00,Business,5435171940   
PG0252,136181,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,733,130,53A91C,48800.00,36600.00,Business,5435171941   
PG0252,136181,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,733,130,D5D3FC,24400.00,12200.00,Economy,5435171942   
PG0252,136181,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,733,130,98E1CD,48800.00,12200.00,Economy,5435171943   
PG0252,136181,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,733,130,98E1CD,48800.00,12200.00,Economy,5435171944   
PG0252,136181,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,733,130,8BFD12,48800.00,12200.00,Economy,5435171945   
PG0252,136181,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,733,130,B89CE3,24400.00,12200.00,Economy,5435171946   
PG0252,136181,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,733,130,659D2A,25600.00,12200.00,Economy,5435171947   
PG0252,136181,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,733,130,D4160A,48800.00,12200.00,Economy,5435171948   
